file_path,true_label,original_prediction,original_confidence,perturbed_prediction,perturbed_confidence,prediction_changed,correct_before,correct_after,removed_or_replaced_terms,perturbation_mode,explanation_method
data\datasetSujet3\content\dataset\test\(GIDE)(André)(Les Caves du Vatican)(1)(1914)(1869)(1951)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9702850580215454,homme,0.9628475308418274,False,True,True,"[""fit""]",swap,intersection
"data\datasetSujet3\content\dataset\test\(GIRARD)(Patrick)(hamilcar, le lion des sables)(1)(2001)(1950)(v)(fr)(z)(z)(V)(R)(T).txt",homme,homme,0.9921252131462097,homme,0.9877184629440308,False,True,True,"[""fit""]",swap,intersection
data\datasetSujet3\content\dataset\test\(ABEL)(Barbara)(l'instinct maternel)(2)(2002)(1969)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.7870213389396667,femme,0.7719829678535461,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(ALARD)(Nelly)(moment d_un couple)(2)(2013)(1960)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9742465019226074,femme,0.9737011790275574,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(ANGOT)(Christine)(Le Voyage dans l_Est)(2)(2021)(1959)(v)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.9790834784507751,femme,0.9776443839073181,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(ASTIER)(Ingrid)(quai des enfers)(2)(2009)(1976)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9804067015647888,femme,0.9802394509315491,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(AUBERT)(Brigitte)(le miroir des ombres)(2)(2008)(1956)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9618397951126099,femme,0.961452066898346,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(AUBRY)(Gwenaëlle)(la folie elisa)(2)(2018)(1971)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.95546555519104,femme,0.95546555519104,False,True,True,[],swap,intersection
data\datasetSujet3\content\dataset\test\(AUDOUX)(Marguerite)(douce lumière)(2)(1937)(1863)(1937)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9779687523841858,femme,0.9743791222572327,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BA)(Mariama)(une si longue lettre)(2)(1979)(1929)(1981)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9517741203308105,femme,0.9427074790000916,False,True,True,"[""tante""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BAILLY)(Samantha)(a durée déterminée)(2)(2017)(1988)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9987279772758484,femme,0.998694121837616,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BAILLY)(Samantha)(La langue du silence)(2)(2009)(1988)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9936622381210327,femme,0.9936222434043884,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BARBERY)(Muriel)(une gourmandise)(2)(2000)(1969)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9943597912788391,femme,0.9934812784194946,False,True,True,"[""tante"", ""marie""]",swap,intersection
"data\datasetSujet3\content\dataset\test\(BARRE)(Céline)(quel pétrin ! faute de blé, la boulangère a des idées...)(2)(2015)(1970)(v)(fr)(z)(z)(V)(R)(T).txt",femme,femme,0.9363212585449219,femme,0.9234552979469299,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BARRIERE)(Michèle)(meurtre au café de l'arbre sec)(2)(2010)(1953)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.986024796962738,femme,0.9858464598655701,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BENSON)(Stéphanie)(nucléaire chaos)(2)(2002)(1959)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9916341304779053,femme,0.9890230894088745,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(Marianne et l_inconnu de toscane)(2)(1971)(1920)(2016)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9805403351783752,femme,0.9795321822166443,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(On a Tué La Reine!)(2)(2008)(1920)(2016)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.9931516647338867,femme,0.9900083541870117,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(toi marianne)(2)(1972)(1920)(2016)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9491087198257446,femme,0.9483292698860168,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(un aussi long chemin)(2)(1983)(1920)(2016)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9490321278572083,femme,0.9481236338615417,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(une étoile pour napoléon)(2)(1969)(1920)(2016)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.986283004283905,femme,0.9850805401802063,False,True,True,"[""fanny"", ""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOTTET)(Béatrice)(Bertoul et le secret des hiboux)(2)(2009)(1950)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.949783980846405,femme,0.9492807388305664,False,True,True,"[""tante"", ""marie""]",swap,intersection
"data\datasetSujet3\content\dataset\test\(BOUHIER)(Odile)(la nuit, in extremis)(2)(2013)(1970)(v)(fr)(z)(z)(V)(R)(T).txt",femme,femme,0.6488155126571655,femme,0.6463541388511658,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOURAOUI)(Nina)(tous les hommes désirent naturellement savoir)(2)(2018)(1967)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9963704347610474,femme,0.9962343573570251,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(à feu et à sang)(2)(2014)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.8962629437446594,femme,0.8957669734954834,False,True,True,"[""tante""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(l'inconnue de peyrolles)(2)(2005)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9980151653289795,femme,0.9980021119117737,False,True,True,"[""tante""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(la promesse de l_océan)(2)(2012)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9856680631637573,femme,0.9827616810798645,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(les bois de battandière)(2)(2007)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9911203980445862,femme,0.9910496473312378,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(une nouvelle vie)(2)(2008)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9754995107650757,femme,0.975361704826355,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOURDON)(Françoise)(Les Bateliers du Rhône)(2)(2012)(1953)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.8123266100883484,femme,0.7684864401817322,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOURIN)(Jeanne)(le grand feu)(2)(1985)(1922)(2003)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9925581216812134,femme,0.9916559457778931,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BOUSQUET)(Charlotte)(le Dernier Ours)(2)(2012)(1973)(v)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.9754284024238586,femme,0.9752730131149292,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BREAU)(Adèle)(la cour des grandes)(2)(2015)(1978)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9880340695381165,femme,0.9877948760986328,False,True,True,"[""fanny"", ""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BROCAS)(Sophie)(le baiser)(2)(2019)(1961)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9941908717155457,femme,0.990936815738678,False,True,True,"[""tante""]",swap,intersection
data\datasetSujet3\content\dataset\test\(BROUILLET)(Chrystine)(indésirables)(2)(2003)(1958)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9146572351455688,femme,0.9141348600387573,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(CALESTREME)(Natacha)(le testament des abeilles)(2)(2011)(1966)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.8328378796577454,femme,0.8300067186355591,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(CALESTREME)(Natacha)(le voile des apparences)(2)(2022)(1966)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9383436441421509,femme,0.9376678466796875,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(CALMEL)(Mireille)(les valets du roi)(2)(2005)(1964)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9754257798194885,femme,0.975205659866333,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(CASTILLON)(Claire)(ma grande)(2)(2018)(1975)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9639356732368469,femme,0.9639356732368469,False,True,True,[],swap,intersection
data\datasetSujet3\content\dataset\test\(CHAMI)(Yasmine)(mourir est un enchantement)(2)(2017)(1967)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9958404898643494,femme,0.9955868721008301,False,True,True,"[""tante""]",swap,intersection
data\datasetSujet3\content\dataset\test\(CHAUSSEAU)(Alexandra)(un geste de trop)(2)(2015)(1976)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9999359846115112,femme,0.9999343156814575,False,True,True,"[""tante""]",swap,intersection
data\datasetSujet3\content\dataset\test\(CHAUVEAU)(Sophie)(la Passion Lippi)(2)(2004)(1953)(v)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.9183204770088196,femme,0.9021804332733154,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(COLETTE)(Sidonie)(chéri)(2)(1920)(1873)(1954)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.953784704208374,femme,0.9480934739112854,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(COLETTE)(Sidonie)(duo)(2)(1935)(1873)(1954)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.7692180871963501,femme,0.7692180871963501,False,True,True,[],swap,intersection
data\datasetSujet3\content\dataset\test\(COLETTE)(Sidonie)(La Fin de Chéri)(2)(1926)(1873)(1954)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9533825516700745,femme,0.9529395699501038,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(COLLETTE)(Sandrine)(et toujours les forêts)(2)(2020)(1970)(v)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.7124637365341187,femme,0.6834033727645874,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(CONSTANT)(Paule)(confidence pour confidence)(2)(1998)(1944)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.7237182259559631,femme,0.711224377155304,False,True,True,"[""tante""]",swap,intersection
data\datasetSujet3\content\dataset\test\(Coulon)(Cécile)(Une bête au paradis)(2)(2019)(1990)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.8212159276008606,femme,0.8201821446418762,False,True,True,"[""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(D'OSMOND)(Adèle)(Récits d'une tante tome 3)(2)(1908)(1781)(1866)(fr)(z)(z)(P)(R)(T).txt,femme,femme,0.9008088707923889,femme,0.8956384658813477,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(DE COULEVAIN)(Pierre)(Ève victorieuse)(2)(1900)(1853)(1927)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9414734244346619,femme,0.9355931878089905,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(DE LENS)(A.R.)(Le Harem entr_ouvert)(2)(1919)(1881)(1925)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9875094294548035,femme,0.9874088764190674,False,True,True,"[""tante"", ""marie""]",swap,intersection
data\datasetSujet3\content\dataset\test\(DE NOAILLES)(Anna)(La Domination)(2)(1905)(1876)(1933)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.7598015069961548,femme,0.6446352601051331,False,True,True,"[""marie""]",swap,intersection
