file_path,true_label,original_prediction,original_confidence,perturbed_prediction,perturbed_confidence,prediction_changed,correct_before,correct_after,removed_or_replaced_terms,perturbation_mode,explanation_method
data\datasetSujet3\content\dataset\test\(BERNARD)(Tristan)(l_affaire Larcier)(1)(1907)(1866)(1947)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9998891353607178,homme,0.999890923500061,False,True,True,"[""madame""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BINET)(Laurent)(la septième fonction du langage)(1)(2015)(1972)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.7658094763755798,homme,0.7687681913375854,False,True,True,"[""madame"", ""clément"", ""chevalier"", ""reine"", ""moine"", ""sors"", ""st""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOSCO)(Henri)(sylvius)(1)(1948)(1888)(1976)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9443137049674988,homme,0.9486818313598633,False,True,True,"[""madame"", ""reine"", ""murmura""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOUDARD)(Alphonse)(le corbillard de jules)(1)(1979)(1925)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9998579025268555,homme,0.9998573064804077,False,True,True,"[""madame"", ""chevalier"", ""reine"", ""mirabeau"", ""abbé""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOULENGER)(Marcel)(Au pays de Sylvie)(1)(1904)(1873)(1932)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9818929433822632,homme,0.9823293089866638,False,True,True,"[""madame"", ""chevalier"", ""reine"", ""sire"", ""murmura"", ""abbé"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOULENGER)(Marcel)(Lettres de Chantilly)(1)(1907)(1873)(1932)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9962109327316284,homme,0.99669349193573,False,True,True,"[""madame"", ""reine"", ""moine"", ""sire"", ""abbé""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BRUSSOLO)(Serge)(le pique nique du crocodile)(1)(1995)(1951)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.5775003433227539,homme,0.5980260968208313,False,True,True,"[""madame"", ""reine"", ""murmura"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CARMINATI)(Jean-Paul)(la concordance des dents)(1)(2001)(1965)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.8911622166633606,homme,0.9018043875694275,False,True,True,"[""madame"", ""reine""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CAVANNA)(François)(les aventures du petit jesus)(1)(1982)(1923)(2014)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.5824955701828003,homme,0.5833865404129028,False,True,True,"[""reine"", ""abbé"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CHADOURNE)(Louis)(Terre de Chanaan)(1)(1921)(1890)(1925)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9996881484985352,homme,0.9996999502182007,False,True,True,"[""madame"", ""moine"", ""sire"", ""murmura""]",remove,lrp
data\datasetSujet3\content\dataset\test\(COHEN)(Albert)(solal)(1)(1930)(1895)(1981)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9892998933792114,homme,0.9895809888839722,False,True,True,"[""madame"", ""chevalier"", ""reine"", ""sire"", ""murmura"", ""sors"", ""st""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DAENINCKX)(Didier)(le der des ders)(1)(1984)(1949)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9987188577651978,homme,0.9988085031509399,False,True,True,"[""madame"", ""clément"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DARD)(Frédéric)(au suivant de ces messieurs)(1)(1957)(1921)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9997939467430115,homme,0.9998130202293396,False,True,True,"[""madame"", ""abbé"", ""sors"", ""st""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DARD)(Frédéric)(bons baisers où tu sais)(1)(1987)(1921)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.999975323677063,homme,0.9999769926071167,False,True,True,"[""madame"", ""clément"", ""chevalier"", ""reine"", ""murmura"", ""abbé"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DARD)(Frédéric)(de a jusqu_à z)(1)(1961)(1921)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9996606111526489,homme,0.9996823072433472,False,True,True,"[""madame"", ""chevalier"", ""reine"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DARD)(Frédéric)(fais moi des choses)(1)(1978)(1921)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9998749494552612,homme,0.9998817443847656,False,True,True,"[""madame"", ""reine"", ""murmura"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DARD)(Frédéric)(faut il vous l_envelopper)(1)(1969)(1921)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.999704897403717,homme,0.999715268611908,False,True,True,"[""madame"", ""clément"", ""reine"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DARD)(Frédéric)(j_ai bien l_honneur de vous buter)(1)(1955)(1921)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9998573064804077,homme,0.9999892711639404,False,True,True,"[""gloria"", ""hildegarde"", ""madame"", ""kurt"", ""chevalier"", ""himmler"", ""cottage"", ""reine"", ""sors"", ""st""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DARD)(Frédéric)(ménage tes méninges)(1)(1962)(1921)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9997485280036926,homme,0.999749481678009,False,True,True,"[""madame"", ""chevalier"", ""reine"", ""moine"", ""murmura"", ""sors"", ""st""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DARD)(Frédéric)(pleins feux sur le tutu)(1)(1984)(1921)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9999723434448242,homme,0.9999727010726929,False,True,True,"[""madame"", ""kurt"", ""reine"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DARD)(Frédéric)(tout le plaisir est pour moi)(1)(1959)(1921)(2000)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9999213218688965,homme,0.9999381303787231,False,True,True,"[""madame"", ""reine"", ""abbé"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DE HALDAT)(Stanislas)(le secret sauvage)(1)(1999)(1962)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9932072758674622,homme,0.9939773082733154,False,True,True,"[""reine"", ""moine"", ""abbé""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DE MONTESQUIOU-FEZENSAC)(Robert)(la trépidation)(1)(1921)(1855)(1921)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.8188391923904419,homme,0.9336168169975281,False,True,True,"[""gloria"", ""madame"", ""cottage"", ""reine"", ""murmura"", ""abbé"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DE POURTALES)(Guy)(la pêche miraculeuse tome 2)(1)(1937)(1881)(1941)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.998782217502594,homme,0.9989185333251953,False,True,True,"[""madame"", ""chevalier"", ""reine"", ""moine"", ""sire"", ""murmura""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DE SOUZA)(Carl)(ceux qu_on jette à la mer)(1)(2001)(1949)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.7615759968757629,homme,0.7631537318229675,False,True,True,"[""clément"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DENUZIERE)(Maurice)(le pont de buena vista)(1)(2003)(1926)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9778324961662292,homme,0.9790690541267395,False,True,True,"[""madame"", ""chevalier"", ""cottage"", ""reine"", ""moine"", ""murmura""]",remove,lrp
data\datasetSujet3\content\dataset\test\(DUBOIS)(Jean-Paul)(si ce livre pouvait me rapprocher de toi)(1)(1999)(1950)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9579633474349976,homme,0.9588027000427246,False,True,True,"[""madame"", ""murmura"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(EXBRAYAT)(Charles)(des demoiselles imprudentes)(1)(1961)(1906)(1989)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9720572233200073,homme,0.9724162220954895,False,True,True,"[""madame"", ""murmura"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(EXBRAYAT)(Charles)(les filles de folignazzaro)(1)(1963)(1906)(1989)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9952585101127625,homme,0.9952966570854187,False,True,True,"[""murmura"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(EXBRAYAT)(Charles)(mefie toi gone)(1)(1961)(1906)(1989)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.998600423336029,homme,0.9976848363876343,False,True,True,"[""madame"", ""clément"", ""firmin"", ""murmura"", ""mirabeau"", ""abbé""]",remove,lrp
data\datasetSujet3\content\dataset\test\(FALLET)(René)(charleston)(1)(1967)(1927)(1983)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.884554386138916,homme,0.8901810646057129,False,True,True,"[""madame"", ""reine"", ""murmura"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(FALLET)(René)(pigalle)(1)(1949)(1927)(1983)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9638891816139221,homme,0.9662318825721741,False,True,True,"[""madame"", ""chevalier"", ""reine"", ""moine"", ""murmura"", ""mirabeau"", ""abbé"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(GALOPIN)(Arnould)(le bacille)(1)(1928)(1863)(1934)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9998151659965515,homme,0.9998270869255066,False,True,True,"[""madame"", ""reine"", ""murmura"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(GENEFORT)(Laurent)(la mécanique du talion)(1)(2003)(1968)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9408425092697144,homme,0.9427134990692139,False,True,True,"[""madame"", ""clément"", ""moine"", ""murmura"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(GIDE)(André)(Les Caves du Vatican)(1)(1914)(1869)(1951)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.971701979637146,homme,0.9717279672622681,False,True,True,"[""madame"", ""murmura"", ""abbé"", ""sors""]",remove,lrp
"data\datasetSujet3\content\dataset\test\(GIRARD)(Patrick)(hamilcar, le lion des sables)(1)(2001)(1950)(v)(fr)(z)(z)(V)(R)(T).txt",homme,homme,0.9909685254096985,homme,0.9912036657333374,False,True,True,"[""madame"", ""reine"", ""murmura""]",remove,lrp
data\datasetSujet3\content\dataset\test\(GIRAUDOUX)(Jean)(simon le pathétique)(1)(1918)(1882)(1944)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.7974209785461426,homme,0.7947686314582825,False,True,True,"[""reine"", ""moine"", ""abbé""]",remove,lrp
data\datasetSujet3\content\dataset\test\(GUILLOUX)(Louis)(le sang noir)(1)(1935)(1899)(1980)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.995414137840271,homme,0.9964511394500732,False,True,True,"[""madame"", ""kurt"", ""chevalier"", ""reine"", ""moine"", ""murmura"", ""abbé"", ""sors""]",remove,lrp
data\datasetSujet3\content\dataset\test\(HONAKER)(Michel)(evil game)(1)(1988)(1958)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.7807251811027527,homme,0.8081675171852112,False,True,True,"[""madame"", ""chevalier"", ""murmura"", ""sors"", ""st""]",remove,lrp
data\datasetSujet3\content\dataset\test\(HONAKER)(Michel)(king of ice)(1)(1990)(1958)(v)(fr)(z)(z)(V)(R)(T).txt,homme,homme,0.9309306740760803,homme,0.9342855215072632,False,True,True,"[""moine"", ""murmura"", ""st""]",remove,lrp
data\datasetSujet3\content\dataset\test\(ABEL)(Barbara)(l'instinct maternel)(2)(2002)(1969)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.8801881670951843,femme,0.8811631798744202,False,True,True,"[""caisse"", ""quai"", ""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(ALARD)(Nelly)(moment d_un couple)(2)(2013)(1960)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9774238467216492,femme,0.9774969220161438,False,True,True,"[""marion"", ""caisse"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(ANGOT)(Christine)(Le Voyage dans l_Est)(2)(2021)(1959)(v)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.9944610595703125,femme,0.9947909116744995,False,True,True,"[""caisse"", ""marianne"", ""quai"", ""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(ARNOTHY)(Christine)(le jardin noir)(2)(1966)(1930)(2015)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.6468707323074341,femme,0.6524111032485962,False,True,True,"[""phare"", ""caisse"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(ASTIER)(Ingrid)(quai des enfers)(2)(2009)(1976)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9624232649803162,femme,0.9664698839187622,False,True,True,"[""phare"", ""caisse"", ""marianne"", ""quai"", ""hôtel"", ""galets"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(AUBERT)(Brigitte)(le miroir des ombres)(2)(2008)(1956)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9917106628417969,femme,0.9919784069061279,False,True,True,"[""caisse"", ""thomas"", ""quai"", ""hôtel"", ""galets"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(AUBRY)(Gwenaëlle)(la folie elisa)(2)(2018)(1971)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9652819633483887,femme,0.9695611596107483,False,True,True,"[""caisse"", ""quai"", ""hôtel"", ""galets"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(AUDOUX)(Marguerite)(douce lumière)(2)(1937)(1863)(1937)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9723327159881592,femme,0.9728391170501709,False,True,True,"[""palmiers"", ""phare"", ""quai"", ""galets""]",remove,lrp
data\datasetSujet3\content\dataset\test\(Azoulai)(Nathalie)(Titus n_aimait pas Bérénice)(2)(2015)(1966)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.6271599531173706,femme,0.61064612865448,False,True,True,"[""thomas"", ""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BA)(Mariama)(une si longue lettre)(2)(1979)(1929)(1981)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9972798824310303,femme,0.9972835779190063,False,True,True,"[""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BAILLY)(Samantha)(a durée déterminée)(2)(2017)(1988)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9986590147018433,femme,0.9984942674636841,False,True,True,"[""quentin"", ""marion"", ""thomas"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BAILLY)(Samantha)(La langue du silence)(2)(2009)(1988)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9936721324920654,femme,0.9936721324920654,False,True,True,[],remove,lrp
data\datasetSujet3\content\dataset\test\(BARBERY)(Muriel)(une gourmandise)(2)(2000)(1969)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9991260170936584,femme,0.9991826415061951,False,True,True,"[""provence"", ""caisse"", ""hôtel"", ""galets"", ""américain""]",remove,lrp
"data\datasetSujet3\content\dataset\test\(BARRE)(Céline)(quel pétrin ! faute de blé, la boulangère a des idées...)(2)(2015)(1970)(v)(fr)(z)(z)(V)(R)(T).txt",femme,femme,0.9222116470336914,femme,0.9255477786064148,False,True,True,"[""provence"", ""caisse"", ""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BARRIERE)(Michèle)(meurtre au café de l'arbre sec)(2)(2010)(1953)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9827368259429932,femme,0.9077022075653076,False,True,True,"[""quentin"", ""chloé"", ""thomas"", ""quai"", ""hôtel"", ""galets""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BENSON)(Stéphanie)(nucléaire chaos)(2)(2002)(1959)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9979256391525269,femme,0.9979395270347595,False,True,True,"[""caisse"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(Marianne et l_inconnu de toscane)(2)(1971)(1920)(2016)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9823011159896851,femme,0.9970929622650146,False,True,True,"[""provence"", ""caisse"", ""marianne"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(On a Tué La Reine!)(2)(2008)(1920)(2016)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.9966644644737244,femme,0.9966238737106323,False,True,True,"[""marion"", ""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(toi marianne)(2)(1972)(1920)(2016)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9245413541793823,femme,0.864963948726654,False,True,True,"[""pigeonnier"", ""phare"", ""marianne"", ""thomas"", ""quai"", ""hôtel"", ""galets"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(un aussi long chemin)(2)(1983)(1920)(2016)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9046952724456787,femme,0.9041943550109863,False,True,True,"[""quentin""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BENZONI)(Juliette)(une étoile pour napoléon)(2)(1969)(1920)(2016)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9814872741699219,femme,0.9977045655250549,False,True,True,"[""provence"", ""phare"", ""marianne"", ""thomas"", ""fanny"", ""quai"", ""hôtel"", ""galets"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOTTET)(Béatrice)(Bertoul et le secret des hiboux)(2)(2009)(1950)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.955655574798584,femme,0.9557718634605408,False,True,True,"[""provence"", ""caisse"", ""hôtel"", ""américain""]",remove,lrp
"data\datasetSujet3\content\dataset\test\(BOUHIER)(Odile)(la nuit, in extremis)(2)(2013)(1970)(v)(fr)(z)(z)(V)(R)(T).txt",femme,femme,0.5038227438926697,femme,0.5144118666648865,False,True,True,"[""marion"", ""quai"", ""hôtel"", ""galets"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOURAOUI)(Nina)(tous les hommes désirent naturellement savoir)(2)(2018)(1967)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9971053004264832,femme,0.9972262978553772,False,True,True,"[""caisse"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(à feu et à sang)(2)(2014)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9467746615409851,femme,0.9467955827713013,False,True,True,"[""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(l'inconnue de peyrolles)(2)(2005)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9806201457977295,femme,0.976998507976532,False,True,True,"[""caisse"", ""marianne"", ""quai"", ""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(la promesse de l_océan)(2)(2012)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9913914203643799,femme,0.9914143681526184,False,True,True,"[""quentin"", ""caisse"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(les bois de battandière)(2)(2007)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9915689826011658,femme,0.9915947318077087,False,True,True,"[""caisse"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOURDIN)(Françoise)(une nouvelle vie)(2)(2008)(1952)(2022)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9677888751029968,femme,0.9679664373397827,False,True,True,"[""phare"", ""caisse"", ""marianne"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOURDON)(Françoise)(Les Bateliers du Rhône)(2)(2012)(1953)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.8344271779060364,femme,0.8269913792610168,False,True,True,"[""provence"", ""marianne"", ""thomas"", ""quai"", ""galets"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOURIN)(Jeanne)(le grand feu)(2)(1985)(1922)(2003)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9986598491668701,femme,0.9986666440963745,False,True,True,"[""phare"", ""caisse""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BOUSQUET)(Charlotte)(le Dernier Ours)(2)(2012)(1973)(v)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.9858571290969849,femme,0.9859749674797058,False,True,True,"[""caisse"", ""quai""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BREAU)(Adèle)(la cour des grandes)(2)(2015)(1978)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9965628981590271,femme,0.9961929321289062,False,True,True,"[""provence"", ""marion"", ""caisse"", ""fanny"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BROCAS)(Sophie)(le baiser)(2)(2019)(1961)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9990113973617554,femme,0.9990217685699463,False,True,True,"[""riquet"", ""phare"", ""caisse"", ""quai"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(BROUILLET)(Chrystine)(indésirables)(2)(2003)(1958)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9687041640281677,femme,0.968808650970459,False,True,True,"[""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CALESTREME)(Natacha)(le testament des abeilles)(2)(2011)(1966)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.7281425595283508,femme,0.7208885550498962,False,True,True,"[""caisse"", ""corentin"", ""quai""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CALESTREME)(Natacha)(le voile des apparences)(2)(2022)(1966)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9542667865753174,femme,0.9546723961830139,False,True,True,"[""quai"", ""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CALMEL)(Mireille)(les valets du roi)(2)(2005)(1964)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9818016886711121,femme,0.9818443655967712,False,True,True,"[""aix"", ""provence"", ""thomas"", ""quai"", ""hôtel"", ""galets""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CASTILLON)(Claire)(ma grande)(2)(2018)(1975)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9975124597549438,femme,0.9966059923171997,False,True,True,"[""thomas"", ""hôtel""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CHAMI)(Yasmine)(mourir est un enchantement)(2)(2017)(1967)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9839286804199219,femme,0.983864426612854,False,True,True,"[""palmiers"", ""thomas"", ""hôtel"", ""américain""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CHAUSSEAU)(Alexandra)(un geste de trop)(2)(2015)(1976)(v)(fr)(z)(z)(V)(R)(T).txt,femme,femme,0.9999879598617554,femme,0.9999878406524658,False,True,True,"[""marianne"", ""thomas""]",remove,lrp
data\datasetSujet3\content\dataset\test\(CHAUVEAU)(Sophie)(la Passion Lippi)(2)(2004)(1953)(v)(fr)(z)(z)(V)(R)(T) (1).txt,femme,femme,0.9949591159820557,femme,0.9949787259101868,False,True,True,"[""caisse""]",remove,lrp
